CRRES EMIC wave events, their positions, and magnetospheric conditions
Data:
          orbit           year        yearday           xpos           ypos           zpos             ls            mlt           mlat     phase
           1030           1991    269.2437439 -34541.5234375 -21193.7480469  -4501.7241211      6.7598820     13.9917603    -16.9049797      main
           1030           1991    269.2444458 -34516.3710938 -21290.5781250  -4476.0166016      6.7612982     14.0006399    -16.8685207      main
           1030           1991    269.2451477 -34491.2226562 -21387.4062500  -4450.3090820      6.7627139     14.0095205    -16.8320599      main
           1030           1991    269.2458191 -34466.0742188 -21484.2363281  -4424.6015625      6.7641301     14.0184002    -16.7956009      main
           1030           1991    269.2465210 -34437.2929688 -21578.8027344  -4398.4282227      6.7650480     14.0271997    -16.7590599      main
           1030           1991    269.2472229 -34408.5156250 -21673.3691406  -4372.2548828      6.7659659     14.0360003    -16.7225208      main
           1030           1991    269.2479248 -34379.7343750 -21767.9355469  -4346.0810547      6.7668843     14.0447998    -16.6859798      main
           1031           1991    269.6000061 -32543.0937500  -8792.5292969  -6448.2968750      5.4769340     12.7392597     -3.1896040      main
           1031           1991    269.6007080 -32610.7187500  -8929.9550781  -6437.7905273      5.4897480     12.7527199     -3.1338980      main
           1031           1991    269.6013794 -32678.3437500  -9067.3818359  -6427.2846680      5.5025620     12.7661800     -3.0781920      main
           1031           1991    269.6020813 -32745.9687500  -9204.8076172  -6416.7783203      5.5153761     12.7796402     -3.0224860      main
           1031           1991    269.6027832 -32813.5937500  -9342.2333984  -6406.2719727      5.5281901     12.7931004     -2.9667799      main
           1031           1991    269.6034851 -32875.5898438  -9478.0615234  -6394.6699219      5.5403743     12.8062201     -2.9111779      main
           1031           1991    269.6041565 -32937.5898438  -9613.8906250  -6383.0678711      5.5525579     12.8193398     -2.8555760      main
           1031           1991    269.6291809 -34516.9492188 -14285.9365234  -5844.3774414      5.9243641     13.2544603     -0.8670704      main
           1031           1991    269.6298523 -34543.7500000 -14409.3750000  -5826.3803711      5.9330320     13.2656803     -0.8122872      main
           1031           1991    269.6305542 -34570.5468750 -14532.8134766  -5808.3837891      5.9417000     13.2769003     -0.7575040      main
           1031           1991    269.6312561 -34592.8046875 -14654.3417969  -5789.6191406      5.9499559     13.2879400     -0.7029248      main
           1031           1991    269.6319580 -34615.0585938 -14775.8701172  -5770.8544922      5.9582119     13.2989798     -0.6483456      main
           1031           1991    269.6326294 -34637.3164062 -14897.3974609  -5752.0893555      5.9664679     13.3100204     -0.5937664      main
           1031           1991    269.6333313 -34659.5703125 -15018.9257812  -5733.3247070      5.9747238     13.3210602     -0.5391872      main
           1035           1991    271.5173645 -18682.2285156 -29926.9628906   1423.2628174      5.6180778     15.5630598     -2.4086540      main
           1035           1991    271.5180664 -18541.0292969 -29908.2753906   1454.7305908      5.6049600     15.5753002     -2.3406100      main
           1035           1991    271.5187378 -18396.7792969 -29884.6718750   1485.9592285      5.5912318     15.5878801     -2.2718999      main
           1035           1991    271.5194397 -18252.5273438 -29861.0683594   1517.1877441      5.5775042     15.6004601     -2.2031901      main
           1035           1991    271.5201416 -18108.2773438 -29837.4648438   1548.4163818      5.5637760     15.6130400     -2.1344800      main
           1035           1991    271.5208435 -17964.0253906 -29813.8613281   1579.6448975      5.5500484     15.6256199     -2.0657699      main
           1035           1991    271.5215149 -17819.7753906 -29790.2578125   1610.8735352      5.5363202     15.6381998     -1.9970599      main
           1035           1991    271.5222168 -17672.4824219 -29761.5664062   1641.8264160      5.5218863     15.6511602     -1.9278359      main
           1035           1991    271.5229187 -17525.1914062 -29732.8730469   1672.7792969      5.5074520     15.6641197     -1.8586119      main
           1035           1991    271.5236206 -17377.8984375 -29704.1816406   1703.7321777      5.4930182     15.6770802     -1.7893879      main
           1035           1991    271.5242920 -17230.6074219 -29675.4882812   1734.6850586      5.4785838     15.6900396     -1.7201639      main
           1035           1991    271.5249939 -17083.3144531 -29646.7968750   1765.6379395      5.4641500     15.7030001     -1.6509399      main
           1035           1991    271.5256958 -16932.9707031 -29612.8105469   1796.2755127      5.4489717     15.7163601     -1.5810020      main
           1035           1991    271.5263977 -16782.6269531 -29578.8242188   1826.9129639      5.4337940     15.7297201     -1.5110639      main
           1037           1991    272.4243164  -7233.4541016 -25683.0253906   3465.1567383      4.2484298     16.6410007     -2.9733360  recovery
           1037           1991    272.4249878  -7051.2382812 -25571.9160156   3487.6716309      4.2228298     16.6613998     -2.8869100  recovery
           1037           1991    272.4256897  -6866.3857422 -25451.2226562   3508.8776855      4.1962600     16.6830406     -2.7971559  recovery
           1037           1991    272.4263916  -6681.5332031 -25330.5292969   3530.0837402      4.1696901     16.7046795     -2.7074020  recovery
           1037           1991    272.4270935  -6496.6811523 -25209.8339844   3551.2897949      4.1431198     16.7263203     -2.6176479  recovery
           1037           1991    272.4277649  -6311.8286133 -25089.1406250   3572.4958496      4.1165500     16.7479591     -2.5278940  recovery
           1037           1991    272.4284668  -6126.9760742 -24968.4472656   3593.7019043      4.0899801     16.7695999     -2.4381399  recovery
           1037           1991    272.4291687  -5939.6147461 -24837.5039062   3613.4313965      4.0625019     16.7926807     -2.3446999  recovery
           1037           1991    272.4298706  -5752.2534180 -24706.5585938   3633.1608887      4.0350242     16.8157597     -2.2512600  recovery
           1037           1991    272.4305420  -5564.8920898 -24575.6152344   3652.8901367      4.0075459     16.8388405     -2.1578200  recovery
           1037           1991    272.4312439  -5377.5307617 -24444.6699219   3672.6196289      3.9800680     16.8619194     -2.0643799  recovery
           1037           1991    272.4319458  -5190.1694336 -24313.7265625   3692.3491211      3.9525900     16.8850002     -1.9709400  recovery
           1037           1991    272.4326477  -5000.4682617 -24171.7851562   3710.4069824      3.9241700     16.9097195     -1.8733020  recovery
           1037           1991    272.4333191  -4810.7670898 -24029.8437500   3728.4648438      3.8957500     16.9344406     -1.7756640  recovery
           1037           1991    272.4340210  -4621.0664062 -23887.9023438   3746.5224609      3.8673298     16.9591599     -1.6780260  recovery
           1037           1991    272.4347229  -4431.3652344 -23745.9609375   3764.5803223      3.8389099     16.9838810     -1.5803881  recovery
           1038           1991    272.5625000 -25656.6367188   -236.1102295  -6311.7719727      4.3379221     11.5802603     -5.6542196  recovery
           1038           1991    272.5632019 -25819.5703125   -388.6847839  -6320.7934570      4.3624301     11.6034002     -5.5992298  recovery
           1038           1991    272.5639038 -25972.6425781   -541.1123047  -6327.3930664      4.3858562     11.6252003     -5.5435238  recovery
           1038           1991    272.5645752 -26125.7148438   -693.5397949  -6333.9926758      4.4092822     11.6470003     -5.4878178  recovery
           1038           1991    272.5652771 -26278.7890625   -845.9672852  -6340.5927734      4.4327078     11.6688004     -5.4321122  recovery
           1038           1991    272.5659790 -26431.8613281   -998.3948975  -6347.1923828      4.4561338     11.6906004     -5.3764062  recovery
           1038           1991    272.5666809 -26584.9335938  -1150.8223877  -6353.7919922      4.4795599     11.7124004     -5.3207002  recovery
           1038           1991    272.5673523 -26728.6777344  -1302.8505859  -6358.1645508      4.5018778     11.7330408     -5.2644320  recovery
           1038           1991    272.5680542 -26872.4218750  -1454.8786621  -6362.5371094      4.5241957     11.7536802     -5.2081642  recovery
           1038           1991    272.5687561 -27016.1660156  -1606.9068604  -6366.9091797      4.5465140     11.7743206     -5.1518960  recovery
           1038           1991    272.5694580 -27159.9101562  -1758.9350586  -6371.2817383      4.5688319     11.7949600     -5.0956283  recovery
           1038           1991    272.5701294 -27303.6542969  -1910.9631348  -6375.6542969      4.5911498     11.8156004     -5.0393600  recovery
           1038           1991    272.5708313 -27438.5761719  -2062.3820801  -6377.9633789      4.6123600     11.8351803     -4.9826822  recovery
           1038           1991    272.6083374 -32696.3710938  -9920.0761719  -6065.4848633      5.5166402     12.6974001     -1.9056600  recovery
           1038           1991    272.6090393 -32756.2031250 -10056.8007812  -6052.2036133      5.5290222     12.7103996     -1.8492380  recovery
           1038           1991    272.6097107 -32816.0351562 -10193.5253906  -6038.9223633      5.5414042     12.7234001     -1.7928160  recovery
           1038           1991    272.6104126 -32875.8671875 -10330.2500000  -6025.6406250      5.5537858     12.7363997     -1.7363940  recovery
           1038           1991    272.6111145 -32935.6992188 -10466.9746094  -6012.3593750      5.5661678     12.7494001     -1.6799721  recovery
           1038           1991    272.6118164 -32995.5312500 -10603.6992188  -5999.0781250      5.5785499     12.7623997     -1.6235501  recovery
           1038           1991    272.6124878 -33049.9296875 -10738.6777344  -5984.8037109      5.5903859     12.7750597     -1.5673840  recovery
           1038           1991    272.6131897 -33104.3320312 -10873.6562500  -5970.5292969      5.6022220     12.7877197     -1.5112181  recovery
           1038           1991    272.6138916 -33158.7304688 -11008.6347656  -5956.2543945      5.6140580     12.8003798     -1.4550520  recovery
           1038           1991    272.6145935 -33213.1328125 -11143.6132812  -5941.9799805      5.6258941     12.8130398     -1.3988861  recovery
           1038           1991    272.6152649 -33267.5312500 -11278.5917969  -5927.7055664      5.6377301     12.8256998     -1.3427200  recovery
           1038           1991    272.6159668 -33316.6406250 -11411.7783203  -5912.4887695      5.6490302     12.8380594     -1.2867581  recovery
           1038           1991    272.6166687 -33365.7539062 -11544.9648438  -5897.2719727      5.6603303     12.8504200     -1.2307960  recovery
           1038           1991    272.6173706 -33414.8632812 -11678.1513672  -5882.0556641      5.6716299     12.8627796     -1.1748340  recovery
           1038           1991    272.6180420 -33463.9765625 -11811.3378906  -5866.8388672      5.6829300     12.8751402     -1.1188719  recovery
           1040           1991    273.5597229 -32855.2929688 -24879.9179688  -2949.0739746      6.3729300     14.0094995     -1.7743320  recovery
           1040           1991    273.5604248 -32806.8359375 -24961.2285156  -2920.2944336      6.3738599     14.0186996     -1.7123801  recovery
           1040           1991    273.5610962 -32755.0527344 -25040.0000000  -2891.2231445      6.3745017     14.0278997     -1.6504281  recovery
           1040           1991    273.5617981 -32703.2675781 -25118.7714844  -2862.1516113      6.3751440     14.0370998     -1.5884761  recovery
           1040           1991    273.5625000 -32651.4843750 -25197.5410156  -2833.0803223      6.3757858     14.0462999     -1.5265239  recovery
           1040           1991    273.5632019 -32599.6992188 -25276.3125000  -2804.0087891      6.3764281     14.0555000     -1.4645720  recovery
           1040           1991    273.5639038 -32547.9160156 -25355.0839844  -2774.9375000      6.3770700     14.0647001     -1.4026200  recovery
           1040           1991    273.5708313 -31980.6464844 -26104.0117188  -2480.0766602      6.3795300     14.1567001     -0.7818240  recovery
           1040           1991    273.5715332 -31919.0429688 -26174.9550781  -2450.2014160      6.3793941     14.1659002     -0.7196672  recovery
           1040           1991    273.5722351 -31857.4394531 -26245.8984375  -2420.3261719      6.3792582     14.1751003     -0.6575104  recovery
           1040           1991    273.5729065 -31795.8339844 -26316.8398438  -2390.4511719      6.3791218     14.1842995     -0.5953536  recovery
           1040           1991    273.5736084 -31734.2304688 -26387.7832031  -2360.5759277      6.3789859     14.1934996     -0.5331968  recovery
           1040           1991    273.5743103 -31672.6269531 -26458.7265625  -2330.7006836      6.3788500     14.2026997     -0.4710400  recovery
           1040           1991    273.5750122 -31607.8027344 -26526.9804688  -2300.5952148      6.3784080     14.2119398     -0.4088320  recovery
           1040           1991    273.5756836 -31542.9785156 -26595.2363281  -2270.4895020      6.3779659     14.2211800     -0.3466240  recovery
           1041           1991    273.9847107 -33099.7187500 -24442.2597656  -3061.7087402      6.3015900     13.9656200     -1.6493580  recovery
           1041           1991    273.9854126 -33053.9335938 -24525.5722656  -3033.1391602      6.3030901     13.9737797     -1.6307720  recovery
           1041           1991    273.9861145 -33008.1445312 -24608.8847656  -3004.5695801      6.3045897     13.9819403     -1.6121861  recovery
           1041           1991    273.9868164 -32962.3554688 -24692.1972656  -2976.0000000      6.3060899     13.9900999     -1.5936000  recovery
           1041           1991    273.9874878 -32913.2031250 -24772.9960938  -2947.1284180      6.3072357     13.9982195     -1.5751160  recovery
           1041           1991    273.9881897 -32864.0507812 -24853.7949219  -2918.2565918      6.3083820     14.0063400     -1.5566320  recovery
           1041           1991    273.9888916 -32814.8984375 -24934.5937500  -2889.3850098      6.3095279     14.0144596     -1.5381480  recovery
           1041           1991    273.9902649 -32716.5937500 -25096.1914062  -2831.6416016      6.3118200     14.0306997     -1.5011801  recovery
           1041           1991    273.9909668 -32664.1250000 -25174.4394531  -2802.4831543      6.3126121     14.0388193     -1.4827480  recovery
           1041           1991    273.9916687 -32611.6542969 -25252.6894531  -2773.3247070      6.3134041     14.0469398     -1.4643160  recovery
           1041           1991    273.9923706 -32559.1855469 -25330.9375000  -2744.1665039      6.3141961     14.0550594     -1.4458840  recovery
           1041           1991    273.9930420 -32506.7148438 -25409.1875000  -2715.0080566      6.3149881     14.0631800     -1.4274520  recovery
           1041           1991    273.9937439 -32454.2460938 -25487.4355469  -2685.8496094      6.3157802     14.0712996     -1.4090199  recovery
           1041           1991    273.9944458 -32398.4785156 -25563.0996094  -2656.4199219      6.3162179     14.0794201     -1.3906399  recovery
           1041           1991    273.9951477 -32342.7109375 -25638.7636719  -2626.9899902      6.3166561     14.0875397     -1.3722600  recovery
           1041           1991    273.9958191 -32286.9453125 -25714.4257812  -2597.5603027      6.3170938     14.0956602     -1.3538799  recovery
           1041           1991    273.9965210 -32231.1777344 -25790.0898438  -2568.1303711      6.3175321     14.1037798     -1.3355000  recovery
           1041           1991    273.9972229 -32175.4101562 -25865.7539062  -2538.7006836      6.3179698     14.1119003     -1.3171200  recovery
           1041           1991    274.0333252 -28329.4042969 -28981.6367188   -945.5922852      6.2314939     14.5418806     -0.3095040  recovery
           1041           1991    274.0340271 -28239.0175781 -29026.0175781   -914.1452637      6.2277961     14.5504198     -0.2882560  recovery
           1041           1991    274.0347290 -28148.6289062 -29070.3964844   -882.6981812      6.2240977     14.5589600     -0.2670080  recovery
           1041           1991    274.0354309 -28058.2402344 -29114.7773438   -851.2511597      6.2203999     14.5675001     -0.2457600  recovery
           1041           1991    274.0361023 -27964.8105469 -29156.0039062   -819.7119751      6.2162857     14.5761204     -0.2238976  recovery
           1041           1991    274.0368042 -27871.3808594 -29197.2304688   -788.1727905      6.2121720     14.5847406     -0.2020352  recovery
           1041           1991    274.0375061 -27777.9492188 -29238.4550781   -756.6335449      6.2080579     14.5933599     -0.1801728  recovery
           1041           1991    274.0382080 -27684.5195312 -29279.6816406   -725.0943604      6.2039442     14.6019802     -0.1583104  recovery
           1041           1991    274.0388794 -27591.0898438 -29320.9082031   -693.5551758      6.1998301     14.6106005     -0.1364480  recovery
           1042           1991    274.3701477 -34510.4492188 -18289.7148438  -4652.2314453      6.4282436     13.3568401    -14.4495802  recovery
           1042           1991    274.3708191 -34512.5625000 -18403.1738281  -4629.0942383      6.4324198     13.3667002    -14.3930998  recovery
           1042           1991    274.3715210 -34510.6210938 -18514.4726562  -4605.4140625      6.4360919     13.3764400    -14.3365803  recovery
           1042           1991    274.3722229 -34508.6796875 -18625.7714844  -4581.7343750      6.4397640     13.3861799    -14.2800598  recovery
           1042           1991    274.3729248 -34506.7421875 -18737.0683594  -4558.0541992      6.4434357     13.3959198    -14.2235403  recovery
           1042           1991    274.3735962 -34504.8007812 -18848.3671875  -4534.3745117      6.4471078     13.4056597    -14.1670198  recovery
           1042           1991    274.3742981 -34502.8593750 -18959.6660156  -4510.6943359      6.4507799     13.4153996    -14.1105003  recovery
           1042           1991    274.3750000 -34496.9414062 -19068.7792969  -4486.4970703      6.4541340     13.4249992    -14.0538607  recovery
           1042           1991    274.3757019 -34491.0234375 -19177.8906250  -4462.2998047      6.4574881     13.4345999    -13.9972200  recovery
           1042           1991    274.3764038 -34485.1015625 -19287.0039062  -4438.1030273      6.4608417     13.4441996    -13.9405804  recovery
           1042           1991    274.3770752 -34479.1835938 -19396.1152344  -4413.9057617      6.4641957     13.4538002    -13.8839397  recovery
           1042           1991    274.3777771 -34473.2656250 -19505.2285156  -4389.7084961      6.4675498     13.4633999    -13.8273001  recovery
           1042           1991    274.3784790 -34463.4335938 -19612.1289062  -4365.0097656      6.4704838     13.4728804    -13.7706804  recovery
           1042           1991    274.3791809 -34453.6054688 -19719.0292969  -4340.3110352      6.4734178     13.4823599    -13.7140598  recovery
           1042           1991    274.3805542 -34433.9453125 -19932.8300781  -4290.9130859      6.4792862     13.5013199    -13.6008196  recovery
           1042           1991    274.3812561 -34424.1132812 -20039.7304688  -4266.2143555      6.4822202     13.5108004    -13.5441999  recovery
           1042           1991    274.3819580 -34410.4414062 -20144.3925781  -4241.0390625      6.4846864     13.5202007    -13.4874201  recovery
           1042           1991    274.3826294 -34396.7734375 -20249.0566406  -4215.8642578      6.4871521     13.5296001    -13.4306402  recovery
           1042           1991    274.3833313 -34383.1015625 -20353.7187500  -4190.6889648      6.4896183     13.5390005    -13.3738594  recovery
           1042           1991    274.3840332 -34369.4335938 -20458.3828125  -4165.5141602      6.4920840     13.5483999    -13.3170795  recovery
           1042           1991    274.3847351 -34355.7617188 -20563.0449219  -4140.3388672      6.4945502     13.5578003    -13.2602997  recovery
           1042           1991    274.3854065 -34338.3125000 -20665.4511719  -4114.7080078      6.4967341     13.5670805    -13.2034197  recovery
           1042           1991    274.3861084 -34320.8632812 -20767.8554688  -4089.0776367      6.4989181     13.5763607    -13.1465397  recovery
           1042           1991    274.3868103 -34303.4140625 -20870.2617188  -4063.4467773      6.5011020     13.5856400    -13.0896597  recovery
           1042           1991    274.3875122 -34285.9648438 -20972.6660156  -4037.8161621      6.5032859     13.5949202    -13.0327797  recovery
           1042           1991    274.3881836 -34268.5156250 -21075.0722656  -4012.1855469      6.5054698     13.6042004    -12.9758997  recovery
           1042           1991    274.3888855 -34247.3437500 -21175.1835938  -3986.1196289      6.5072598     13.6134005    -12.9188995  recovery
           1042           1991    274.3895874 -34226.1718750 -21275.2949219  -3960.0537109      6.5090499     13.6226006    -12.8618994  recovery
           1042           1991    274.3902893 -34205.0039062 -21375.4062500  -3933.9877930      6.5108399     13.6317997    -12.8049002  recovery
           1042           1991    274.3972168 -33953.1445312 -22351.0117188  -3668.8127441      6.5245762     13.7229204    -12.2337799  recovery
           1042           1991    274.3979187 -33924.6953125 -22446.4687500  -3641.9326172      6.5256782     13.7319603    -12.1765404  recovery
           1042           1991    274.3986206 -33896.2421875 -22541.9257812  -3615.0527344      6.5267801     13.7410002    -12.1192999  recovery
           1042           1991    274.3992920 -33864.2304688 -22635.0117188  -3587.7939453      6.5274701     13.7500000    -12.0619001  recovery
           1042           1991    274.3999939 -33832.2226562 -22728.0996094  -3560.5349121      6.5281601     13.7589998    -12.0045004  recovery
           1042           1991    274.4006958 -33800.2109375 -22821.1855469  -3533.2761230      6.5288501     13.7680006    -11.9470997  recovery
           1042           1991    274.4013977 -33768.2031250 -22914.2734375  -3506.0170898      6.5295401     13.7770004    -11.8896999  recovery
           1042           1991    274.4020691 -33736.1914062 -23007.3593750  -3478.7583008      6.5302300     13.7860003    -11.8323002  recovery
           1042           1991    274.4624939 -28289.0195312 -29034.4082031   -885.9750366      6.3422379     14.5593004     -6.6739721  recovery
           1042           1991    274.4631958 -28198.6601562 -29078.7167969   -854.5689087      6.3373623     14.5684996     -6.6124277  recovery
           1042           1991    274.4638977 -28108.3027344 -29123.0253906   -823.1628418      6.3324862     14.5776997     -6.5508838  recovery
           1042           1991    274.4645691 -28017.9453125 -29167.3339844   -791.7567749      6.3276100     14.5868998     -6.4893398  recovery
           1042           1991    274.4652710 -27924.5507812 -29208.4824219   -760.2687988      6.3224082     14.5962000     -6.4275417  recovery
           1042           1991    274.4659729 -27831.1562500 -29249.6328125   -728.7807617      6.3172059     14.6055002     -6.3657436  recovery
           1042           1991    274.4666748 -27737.7636719 -29290.7812500   -697.2927856      6.3120041     14.6147995     -6.3039460  recovery
           1042           1991    274.4673462 -27644.3691406 -29331.9316406   -665.8047485      6.3068018     14.6240997     -6.2421479  recovery
           1043           1991    274.6958313 -22211.0449219   2417.6262207  -5940.2236328      3.7292600     11.1293001     -4.5289001  recovery
           1043           1991    274.6965332 -22406.9062500   2264.4577637  -5956.1059570      3.7578421     11.1572800     -4.4460063  recovery
           1043           1991    274.6972351 -22602.7656250   2111.2893066  -5971.9882812      3.7864239     11.1852598     -4.3631120  recovery
           1043           1991    274.6979065 -22798.6269531   1958.1207275  -5987.8706055      3.8150060     11.2132406     -4.2802181  recovery
           1043           1991    274.6986084 -22994.4863281   1804.9522705  -6003.7529297      3.8435879     11.2412205     -4.1973238  recovery
           1043           1991    274.6993103 -23190.3476562   1651.7838135  -6019.6352539      3.8721700     11.2692003     -4.1144300  recovery
           1043           1991    274.7104187 -25935.0214844   -817.3926392  -6174.6582031      4.2908120     11.6548605     -2.9049881  recovery
           1043           1991    274.7111206 -26087.1582031   -971.6428223  -6179.6142578      4.3149643     11.6762199     -2.8349960  recovery
           1043           1991    274.7117920 -26239.2929688  -1125.8930664  -6184.5708008      4.3391161     11.6975803     -2.7650042  recovery
           1043           1991    274.7124939 -26391.4296875  -1280.1433105  -6189.5268555      4.3632684     11.7189398     -2.6950121  recovery
           1043           1991    274.7131958 -26543.5644531  -1434.3935547  -6194.4829102      4.3874202     11.7403002     -2.6250200  recovery
           1043           1991    274.7138977 -26686.3300781  -1588.1420898  -6197.2475586      4.4105244     11.7604599     -2.5575900  recovery
           1043           1991    274.7583313 -32880.6914062 -10964.8896484  -5751.0908203      5.5430799     12.7566004      1.0292300 pre-onset
           1043           1991    274.7590332 -32933.8945312 -11100.5341797  -5735.7255859      5.5556741     12.7686605      1.0754520 pre-onset
           1043           1991    274.7597351 -32987.0937500 -11236.1777344  -5720.3608398      5.5682678     12.7807207      1.1216739 pre-onset
           1043           1991    274.7604065 -33040.2968750 -11371.8222656  -5704.9956055      5.5808620     12.7927799      1.1678960 pre-onset
           1043           1991    274.7611084 -33093.4960938 -11507.4658203  -5689.6308594      5.5934558     12.8048401      1.2141180 pre-onset
           1043           1991    274.7618103 -33146.6992188 -11643.1103516  -5674.2656250      5.6060500     12.8169003      1.2603400      main
           1043           1991    274.7673645 -33514.6953125 -12707.7939453  -5541.5551758      5.7002282     12.9099197      1.6185840      main
           1043           1991    274.7680664 -33557.4882812 -12839.6953125  -5524.4287109      5.7116342     12.9213600      1.6627320      main
           1043           1991    274.7687378 -33600.2812500 -12971.5966797  -5507.3022461      5.7230401     12.9328003      1.7068800      main
           1043           1991    274.7694397 -33638.0937500 -13101.5781250  -5489.3564453      5.7338901     12.9439602      1.7500640      main
           1043           1991    274.7701416 -33675.9023438 -13231.5595703  -5471.4111328      5.7447400     12.9551201      1.7932479      main
           1043           1991    274.7708435 -33713.7148438 -13361.5410156  -5453.4653320      5.7555900     12.9662800      1.8364320      main
           1043           1991    274.7736206 -33855.2617188 -13877.5449219  -5380.1367188      5.7980418     13.0103998      2.0073318      main
           1043           1991    274.7742920 -33888.2226562 -14005.5654297  -5361.4179688      5.8084183     13.0213003      2.0495980      main
           1043           1991    274.7749939 -33921.1875000 -14133.5859375  -5342.6992188      5.8187943     13.0321999      2.0918641      main
           1043           1991    274.7756958 -33954.1484375 -14261.6064453  -5323.9804688      5.8291702     13.0431004      2.1341300      main
           1043           1991    274.7763977 -33982.3750000 -14387.6455078  -5304.5141602      5.8389940     13.0537605      2.1755180      main
           1043           1991    274.7770691 -34010.6015625 -14513.6845703  -5285.0478516      5.8488183     13.0644207      2.2169061      main
           1043           1991    274.7791748 -34095.2812500 -14891.8007812  -5226.6494141      5.8782902     13.0964003      2.3410699      main
           1043           1991    274.7798462 -34118.8984375 -15015.8222656  -5206.4819336      5.8876162     13.1068401      2.3816218      main
           1043           1991    274.7805481 -34142.5195312 -15139.8447266  -5186.3139648      5.8969421     13.1172800      2.4221740      main
           1043           1991    274.7812500 -34166.1367188 -15263.8662109  -5166.1464844      5.9062681     13.1277199      2.4627259      main
           1043           1991    274.7819519 -34189.7578125 -15387.8886719  -5145.9785156      5.9155941     13.1381598      2.5032780      main
           1043           1991    274.7826538 -34213.3750000 -15511.9101562  -5125.8110352      5.9249201     13.1485996      2.5438299      main
           1043           1991    274.7847290 -34270.7148438 -15877.8623047  -5063.2651367      5.9514580     13.1792603      2.6630919      main
           1043           1991    274.7854309 -34289.8281250 -15999.8457031  -5042.4165039      5.9603043     13.1894798      2.7028461      main
           1043           1991    274.7861023 -34308.9414062 -16121.8300781  -5021.5678711      5.9691501     13.1997004      2.7426000      main
           1043           1991    274.7868042 -34323.6523438 -16241.7402344  -5000.0791016      5.9775982     13.2097206      2.7815919      main
           1043           1991    274.7875061 -34338.3593750 -16361.6513672  -4978.5903320      5.9860463     13.2197399      2.8205841      main
           1043           1991    274.7882080 -34353.0703125 -16481.5625000  -4957.1020508      5.9944940     13.2297602      2.8595760      main
           1043           1991    274.7888794 -34367.7773438 -16601.4726562  -4935.6132812      6.0029421     13.2397795      2.8985682      main
           1043           1991    274.7895813 -34382.4882812 -16721.3828125  -4914.1245117      6.0113902     13.2497997      2.9375601      main
           1043           1991    274.7916565 -34413.6835938 -17074.8300781  -4847.8154297      6.0352340     13.2793198      3.0523520      main
           1043           1991    274.7923584 -34424.0820312 -17192.6464844  -4825.7124023      6.0431819     13.2891598      3.0906160      main
           1043           1991    274.7930603 -34434.4804688 -17310.4628906  -4803.6093750      6.0511298     13.2989998      3.1288800      main
           1043           1991    274.7937622 -34440.6640625 -17426.1640625  -4780.9125977      6.0586376     13.3086596      3.1664500      main
           1043           1991    274.7944336 -34446.8515625 -17541.8671875  -4758.2153320      6.0661459     13.3183193      3.2040200      main
           1043           1991    274.7951355 -34453.0351562 -17657.5683594  -4735.5185547      6.0736537     13.3279800      3.2415900      main
           1043           1991    274.7958374 -34459.2226562 -17773.2714844  -4712.8212891      6.0811620     13.3376398      3.2791600      main
           1043           1991    274.7965393 -34465.4062500 -17888.9726562  -4690.1245117      6.0886698     13.3472996      3.3167300      main
           1043           1991    274.7972107 -34467.4531250 -18002.5234375  -4666.8696289      6.0957499     13.3568201      3.3536379      main
           1043           1991    274.7979126 -34469.5039062 -18116.0742188  -4643.6147461      6.1028299     13.3663397      3.3905461      main
           1043           1991    274.7986145 -34471.5507812 -18229.6269531  -4620.3593750      6.1099100     13.3758602      3.4274540      main
           1043           1991    274.7993164 -34473.6015625 -18343.1777344  -4597.1044922      6.1169901     13.3853798      3.4643621      main
           1043           1991    274.7999878 -34475.6484375 -18456.7285156  -4573.8496094      6.1240702     13.3949003      3.5012701      main
           1043           1991    274.8006897 -34473.6445312 -18568.1093750  -4550.0517578      6.1308002     13.4042606      3.5375500      main
           1043           1991    274.8013916 -34471.6445312 -18679.4902344  -4526.2539062      6.1375303     13.4136200      3.5738301      main
           1043           1991    274.8020935 -34469.6406250 -18790.8691406  -4502.4565430      6.1442599     13.4229803      3.6101100      main
           1043           1991    274.8027649 -34467.6406250 -18902.2500000  -4478.6586914      6.1509900     13.4323397      3.6463902      main
           1043           1991    274.8034668 -34465.6367188 -19013.6308594  -4454.8608398      6.1577201     13.4417000      3.6826701      main
           1043           1991    274.8041687 -34459.6562500 -19122.8203125  -4430.5512695      6.1639938     13.4509201      3.7183521      main
           1043           1991    274.8048706 -34453.6757812 -19232.0097656  -4406.2412109      6.1702681     13.4601402      3.7540340      main
           1043           1991    274.8055420 -34447.6992188 -19341.1972656  -4381.9316406      6.1765418     13.4693594      3.7897160      main
           1043           1991    274.8062439 -34441.7187500 -19450.3867188  -4357.6215820      6.1828160     13.4785795      3.8253980      main
           1043           1991    274.8069458 -34435.7382812 -19559.5761719  -4333.3120117      6.1890898     13.4877996      3.8610799      main
           1043           1991    274.8076477 -34425.8515625 -19666.5488281  -4308.5156250      6.1949596     13.4968996      3.8961921      main
           1043           1991    274.8117981 -34358.8398438 -20303.8867188  -4158.7866211      6.2293959     13.5512600      4.1057882      main
           1043           1991    274.8125000 -34345.1093750 -20408.6113281  -4133.5141602      6.2348742     13.5602407      4.1403618      main
           1043           1991    274.8132019 -34331.3750000 -20513.3359375  -4108.2416992      6.2403522     13.5692205      4.1749358      main
